Latitude,Longitude,Location,CID,Type
2.45,-76.6166667,"Using photos to illustrate gender-sensitive research in...|November 7, 2013","2710","amkn_blog_posts"
13.512668,2.112516000000028,"The &ldquo;Farms of the future&amp;quot; arrives in West...|November 5, 2013","2711","amkn_blog_posts"
21.0333333,105.85000000000002,"Decision makers debate climate threats in Southeast...|November 4, 2013","2712","amkn_blog_posts"
-1.2920659,36.82194619999996,"Challenging gender assumptions within farming and climate change...|November 1, 2013","2713","amkn_blog_posts"
-3.3438019502859113,110.7421875,"New guidelines address agricultural emissions in peatlands and...|October 31, 2013","2714","amkn_blog_posts"
27.7,85.33333330000005,"Radio jingles on climate change aim to reach a million listeners in...|October 31, 2013","2716","amkn_blog_posts"
-3.365789,36.67444999999998,"Defining a climate research agenda for development in...|October 25, 2013","2717","amkn_blog_posts"
-1.2920659,36.82194619999996,"Climate-proofing major development efforts in East and Southern...|October 22, 2013","2718","amkn_blog_posts"
-17.82922,31.053961000000072,"When the genes don’t add...|October 22, 2013","2720","amkn_blog_posts"
6.3666667,2.4333332999999584,"What is needed to respond to the changing West African...|October 11, 2013","2724","amkn_blog_posts"
23.709921,90.40714300000002,"A call to action: building an index insurance community in...|October 9, 2013","2726","amkn_blog_posts"
-14.631161,-57.50649139999996,"Examining the new sustainable beef production certification in...|October 8, 2013","2727","amkn_blog_posts"
28.394857,84.124008,"Engaging the private sector for a climate-smart future in...|October 7, 2013","2728","amkn_blog_posts"
41.8929163,12.482519899999943,"Getting the process started: developing national mitigation plans for...|October 1, 2013","2730","amkn_blog_posts"
-1.2851807,36.78045399999996,"Agriculture in focus: climate change planning in...|October 1, 2013","2731","amkn_blog_posts"
-4.0666225,37.750342000000046,"How can we reach a million farmers with climate...|September 27, 2013","2732","amkn_blog_posts"
-0.7202360999999999,36.42853059999993,"Tackling climate change: Kenya holds first national adaptation planning meeting...|September 26, 2013","2734","amkn_blog_posts"
-0.023559,37.90619300000003,"With proper planning, farmers can thrive in a world of shifting...|September 26, 2013","2736","amkn_blog_posts"
9.927128,-84.08201199999996,"Better together when building a climate change strategy for Latin...|September 24, 2013","2737","amkn_blog_posts"
14.10686,-15.551979999999958,"Bridging climate forecasts with farmer realities: The story of Seck and...|September 17, 2013","2739","amkn_blog_posts"
-1.2920659,36.82194619999996,"Gas pooling: the best way to measure soil emissions more...|September 13, 2013","2740","amkn_blog_posts"
25.7585,85.344,"Vaishali|IN16|India","2528","ccafs_sites"
29.796,76.93924999999999,"Karnal|IN17|India","2529","ccafs_sites"
10.0666667,-2.5,"Closing the distance from the Green Climate Fund to farmers in...|September 9, 2013","2743","amkn_blog_posts"
-0.023559,37.90619300000003,"Capturing gender perceptions through...|September 7, 2013","2744","amkn_blog_posts"
14.10686,-15.551979999999958,"When Colombia met Senegal: A...|September 6, 2013","2745","amkn_blog_posts"
27.7,85.33333330000005,"Researchers map actors’ power and influence in adaptation...|September 5, 2013","2746","amkn_blog_posts"
14.11010652177778,-15.545654296875,"Generating a climate conscience through south-south...|September 4, 2013","2747","amkn_blog_posts"
3.4205556,-76.52222219999999,"Steadying the aim for crop breeders using target population...|August 28, 2013","2750","amkn_blog_posts"
-0.0917016,34.76795679999998,"Empowering women farmers to feed the...|August 23, 2013","2751","amkn_blog_posts"
12.865416,-85.20722899999998,"Are there synergies between climate change adaptation and mitigation in coffee...|August 22, 2013","2752","amkn_blog_posts"
8.9942689,-79.51879199999996,"Sharing the tools that could help Central America battle climate...|August 22, 2013","2753","amkn_blog_posts"
-0.0917016,34.76795679999998,"Opportunity to improve livelihoods for smallholders in...|August 22, 2013","2754","amkn_blog_posts"
28.394857,84.124008,"Changing gender roles in Nepal could increase agricultural...|August 20, 2013","2755","amkn_blog_posts"
-0.589724,101.34310579999999,"Exploring sustainable palm oil production in...|August 15, 2013","2756","amkn_blog_posts"
14.10686,-15.551979999999958,"Developing a methodology to evaluate climate-services for...|August 15, 2013","2757","amkn_blog_posts"
-4.562603999999999,38.400835700000016,"&amp;quot;Farmers should use trees to cushion their farms from...|August 12, 2013","2759","amkn_blog_posts"
27.6264239,83.37893889999998,"A trailblazer in adopting climate smart practices: one cooperative’s success...|August 7, 2013","2761","amkn_blog_posts"
27.7166667,85.31666670000004,"Adding quantity and direction to scenarios in South...|August 5, 2013","2762","amkn_blog_posts"
28.394857,84.124008,"Training women to train others: a smart way to spread the message about gender...|August 2, 2013","2763","amkn_blog_posts"
10.671077626533377,-2.8227996826171875,"What’s the verdict on chemical...|August 1, 2013","2764","amkn_blog_posts"
2.2435893,-77.01038499999999,"Breaking through gender barriers one survey at a...|August 1, 2013","2765","amkn_blog_posts"
51.6037853,-0.24630520000005163,"Ghana&amp;#039;s climate change adaptation landscape discussed from various...|July 30, 2013","2767","amkn_blog_posts"
10.6364469,-2.8757206000000224,"In Ghana, reduced vulnerability for those that garden...|July 30, 2013","2768","amkn_blog_posts"
-1.2920659,36.82194619999996,"Bridging the gap between climate forecasters and farmer...|July 29, 2013","2769","amkn_blog_posts"
5.5553896,-0.19601539999996476,"Round-up: What we did at Africa Agriculture Science...|July 25, 2013","2771","amkn_blog_posts"
5.5553896,-0.19601539999996476,"Committed to helping Africa feed...|July 21, 2013","2776","amkn_blog_posts"
5.5553896,-0.19601539999996476,"What women farmers want to...|July 21, 2013","2777","amkn_blog_posts"
5.5553896,-0.19601539999996476,"From honey-making bees to fried termites: could insect science contribute to...|July 20, 2013","2778","amkn_blog_posts"
5.5557169,-0.1963060000000496,"From index insurance to commercial partnerships: what livestock farming looks...|July 19, 2013","2780","amkn_blog_posts"
5.5557169,-0.1963060000000496,"For Africa to Feed Africa… “Make Peace” with Climate...|July 18, 2013","2781","amkn_blog_posts"
5.5553896,-0.19601539999996476,"Huge opportunities for African agriculture &#8211; but long road...|July 18, 2013","2783","amkn_blog_posts"
5.5553896,-0.19601539999996476,"Scaling-up the climate-smart agricultural sweet...|July 17, 2013","2784","amkn_blog_posts"
5.5553896,-0.19601539999996476,"Could shooting stars help explain the...|July 17, 2013","2785","amkn_blog_posts"
5.5557169,-0.1963060000000496,"Influencing policy through action research in Climate-Smart...|July 17, 2013","2786","amkn_blog_posts"
5.5557169,-0.1963060000000496,"People power equals soil power in Ghana&amp;#039;s Upper...|July 17, 2013","2787","amkn_blog_posts"
8.214251212174332,-1.19476318359375,"How a group of elderly and disabled farmers turned vulnerability into...|July 15, 2013","2789","amkn_blog_posts"
5.5553896,-0.19601539999996476,"Fruit tree planting is no monkey...|July 15, 2013","2790","amkn_blog_posts"
7.946527,-1.0231939999999895,"Groundnuts in Ghana: how change on the ground can combat change from...|July 15, 2013","2791","amkn_blog_posts"
-0.2621145670295653,34.95574951171875,"Beekeeping can help women farmers manage climate...|July 15, 2013","2792","amkn_blog_posts"
-0.3127799928188324,35.00624084472656,"How beekeeping can help farmers adapt to climate...|July 14, 2013","2550","video_testimonials"
-0.3127799928188324,35.00624084472656,"Agroforestry in Kenya is supporting both climate adaptation and...|July 14, 2013","2551","video_testimonials"
-0.3367843,35.00486230000001,"Villages can become climate-resilient. This is...|July 14, 2013","2793","amkn_blog_posts"
-0.3367843,35.00486230000001,"Pioneering peers inspire farmers in Kenya to get...|July 13, 2013","2794","amkn_blog_posts"
25.0960742,85.3131194,"How growing mangoes can make a difference in a farmer&amp;#039;s...|July 13, 2013","2795","amkn_blog_posts"
25.0960742,85.3131194,"What are Climate-Smart...|July 8, 2013","2796","amkn_blog_posts"
31.1704063,72.70971609999992,"Are there gender impacts from &amp;#039;climate-smart&amp;#039;...|July 2, 2013","2798","amkn_blog_posts"
7.120389599999999,-73.11499049999998,"Farmers map strategies to adapt to climate change in...|June 4, 2013","2814","amkn_blog_posts"
25.70789909362793,85.37010192871094,"Climate Smart Village Project: The benefits of conservation...|May 17, 2013","2553","video_testimonials"
12.9165167,79.13249859999996,"If understood properly, crop insurance a viable solution for...|May 2, 2013","2825","amkn_blog_posts"
14.106860160827637,-15.551980018615723,"Putting Climate Information into Farmers&#8217;...|April 15, 2013","2557","video_testimonials"
14.10686,-15.551979999999958,"Providing climate services that make sense to...|April 15, 2013","2840","amkn_blog_posts"
-18.665695,35.52956199999994,"Innovative models to manage climate risk spread to...|March 25, 2013","2853","amkn_blog_posts"
25.70789909362793,85.37010192871094,"Climate Smart Village project in...|March 18, 2013","2559","video_testimonials"
-0.082397,34.771271,"Playing out transformative adaptation in CCAFS sites in East Africa: When,...|January 14, 2013","2532","amkn_blog_posts"
1.433738,31.352477,"Playing out transformative adaptation in CCAFS sites in East Africa: When,...|January 14, 2013","2532","amkn_blog_posts"
-4.52988,38.405228,"Playing out transformative adaptation in CCAFS sites in East Africa: When,...|January 14, 2013","2532","amkn_blog_posts"
4.984925,37.633553,"Playing out transformative adaptation in CCAFS sites in East Africa: When,...|January 14, 2013","2532","amkn_blog_posts"
7.1554,79.857788,"Future drivers for regional food security and climate adaptation explored by...|December 17, 2012","2522","amkn_blog_posts"
26.017915,85.081444,"Farmers reap the benefits from climate insurance...|December 17, 2012","2523","amkn_blog_posts"
27.5,83.45,"Believable climate futures explored by Nepalese...|December 11, 2012","2524","amkn_blog_posts"
,22.024546,90.261841,"Bangladesh study reveals strong relationship between education and climate...|November 27, 2012","2505","amkn_blog_posts"
-4.491547,38.399506,"How healthy is Tanzania&#8217;s soil? New project takes a closer...|November 20, 2012","2506","amkn_blog_posts"
26.214591,85.252075,"Creating empowerment in India &#8211; Women trained to train others on climate...|November 5, 2012","2507","amkn_blog_posts"
28.644724,77.338328,"Help through participatory videos &#8211; documenting farmers&#8217;...|November 1, 2012","2508","amkn_blog_posts"
-34.959402,-54.950581,"&quot;If I don&#8217;t have my health, why bother with agriculture and climate...|October 29, 2012","2509","amkn_blog_posts"
-34.959402,-54.950581,"Industrious ants, or lone...|October 29, 2012","2510","amkn_blog_posts"
-34.959402,-54.950581,"Creating climate models that make sense to...|October 29, 2012","2511","amkn_blog_posts"
0.232086,35.095596,"Rural community members map out a better future...|October 18, 2012","2513","amkn_blog_posts"
-1.438371,35.211811,"Watch: East African pastoralists record their climate...|October 18, 2012","2514","amkn_blog_posts"
-1.438371,35.211811,"Maasai voices on climate change (and other changes,...|October 17, 2012","2472","amkn_blog_posts"
-1.4749300479888916,36.96118927001953,"Pastoralist Voices on Climate...|October 12, 2012","4173","video_testimonials"
-2.154486,37.773657,"Pilot radio project tunes in to what farmers have to...|October 9, 2012","2474","amkn_blog_posts"
42.811522,69.067381,"In Central Asia, small wallets pay a big price for climate change...|September 20, 2012","2476","amkn_blog_posts"
14.703829,-17.44709,"Laying the foundation for information and knowledge sharing on climate change...|September 13, 2012","2403","amkn_blog_posts"
-3.359546,36.673679,"Working backwards to plan for future food security in East...|September 12, 2012","2401","amkn_blog_posts"
3.951941,40.158691,"Bit by bit, East African smallholder farmers adapting to climate...|September 7, 2012","2383","amkn_blog_posts"
9.993196,-84.081574,"Climate Analogues arrives in Costa Rica, this time for PGR...|September 6, 2012","2381","amkn_blog_posts"
-1.266779,36.722142,"East Africa moves towards implementation plans with the Climate Analogues...|September 3, 2012","2382","amkn_blog_posts"
4.984925,37.633553,"How are Ethiopian pastoralists percieving current climate...|August 24, 2012","2404","amkn_blog_posts"
27.706327,85.33247,"Agriculture &#8211; soon a key component in Nepal&#8217;s climate change...|August 13, 2012","2368","amkn_blog_posts"
-22.937527,-43.220558,"CCAFS at Rio +20, Rio de...|August 6, 2012","2414","photo_testimonials"
-4.505238,38.402252,"One man&#8217;s future is another man&#8217;s present: Farms of the Future hits...|August 1, 2012","2352","amkn_blog_posts"
-3.367043,36.702125,"East Africa Science...|August 1, 2012","2415","photo_testimonials"
-3.365619,36.703389,"Responding to the research needs on climate change and agriculture in East...|August 1, 2012","2348","amkn_blog_posts"
-1.275756,36.823654,"Non State Actors Scenarios Workshop,...|July 26, 2012","2416","photo_testimonials"
-1.229001,36.822052,"Exploring regional strategies for a more sustainable, food secure East...|July 24, 2012","2345","amkn_blog_posts"
27.706935,85.33247,"Analysis of climate impacts on food security and livelihoods in...|July 23, 2012","2353","amkn_blog_posts"
,32.108169,76.377096,"Field Research Project: India’s Agro-Meteorological Advisory Service...|July 19, 2012","2341","photo_testimonials"
30.9766,75.492,"Future climate change...|July 15, 2012","2417","photo_testimonials"
0.834931,32.647705,"In Uganda, coffee and banana go better...|July 9, 2012","2329","amkn_blog_posts"
55.676311,12.56935,"Science Meeting, Copenhagen,...|July 1, 2012","2418","photo_testimonials"
13.574013,2.002647,"Photo essay: into the heart of...|June 30, 2012","2323","amkn_blog_posts"
-22.937527,-43.220558,"Forum on Science, Technology and Innovation for Sustainable Development, ICSU,...|June 25, 2012","2419","photo_testimonials"
-22.89,-43.22,"4th Agriculture and Rural Development Day, 18 June...|June 22, 2012","2316","photo_testimonials"
27.679804,85.38075,"Farmers&#8217; corner: Nepalese farmers talk about the changing...|June 20, 2012","2309","amkn_blog_posts"
10.65,-2.866666,"CCAFS Climate...|June 14, 2012","2456","photo_testimonials"
14.756955,-17.33408,"Planning ahead for food security, environments and livelihoods in West...|June 12, 2012","2307","amkn_blog_posts"
13.763396,-2.390442,"Spotlight on gender and food security in Burkina...|June 12, 2012","2305","amkn_blog_posts"
-14.975797,34.956064,"Conservation agriculture in Malawi: &#8220;We always have problems with rain...|June 12, 2012","2302","amkn_blog_posts"
27.590183,83.518117,"CCAFS in Nepal...|June 8, 2012","2300","photo_testimonials"
-1.255087,36.806945,"Workshops, Nairobi,...|May 31, 2012","2420","photo_testimonials"
14.70715,-17.443657,"Planning ahead for food security, environments and livelihoods in West...|May 24, 2012","2355","amkn_blog_posts"
,-1.274309,39.351196,"Eastern Kenya...|May 23, 2012","2296","photo_testimonials"
,-2.095175,37.781525,"Makueni Site,...|May 22, 2012","2293","photo_testimonials"
50.742538,7.076568,"Side event, Bonn, Germany...|May 22, 2012","2421","photo_testimonials"
9.014963,38.745346,"Communication and social learning: supporting local decision making on climate...|May 22, 2012","2422","photo_testimonials"
27.680792,85.380564,"Farmers&#8217; corner: Nepalese farmers talk about the changing...|April 24, 2012","2356","amkn_blog_posts"
22.336104,105.877762,"Growing more rice with less water in a changing...|April 23, 2012","2279","amkn_blog_posts"
21.037884,105.850153,"Participatory approaches give women a voice in climate...|April 23, 2012","2357","amkn_blog_posts"
22.40019775,89.08763875,"Gendered responses to climate change in South...|April 22, 2012","2277","amkn_blog_posts"
30.245796,75.842056,"Capturing floodwater for dry-season irrigation in Indian...|April 21, 2012","2276","amkn_blog_posts"
15.093008,-84.897938,"Climate shocks may unlock local...|April 20, 2012","2266","amkn_blog_posts"
12.918907,-8.021851,"New project looks to bring weather information to farmers in the...|April 20, 2012","2265","amkn_blog_posts"
-0.001373,34.812698,"Agroforestry reducing farmer vulnerability to climate change in...|April 20, 2012","2262","amkn_blog_posts"
13.782069,100.494461,"New options for flood control could help during dry...|April 20, 2012","2261","amkn_blog_posts"
23.120154,90.435791,"Impacts of climate change on fisheries and women in...|April 20, 2012","2260","amkn_blog_posts"
29.935895,77.012329,"Crop genetic diversity could enhance climate resilience in South...|April 20, 2012","2259","amkn_blog_posts"
21.037243,105.850496,"What do HIV/AIDS and Climate Change have in...|April 18, 2012","2358","amkn_blog_posts"
-0.055618,34.762402,"What&#8217;s important to...|April 11, 2012","2255","photo_testimonials"
10.562747,-2.687531,"Photo of the...|March 30, 2012","2424","photo_testimonials"
15.284185,101.883544,"Cassava in...|March 19, 2012","2254","photo_testimonials"
-29.851513,31.026935,"Agriculture and Rural Development Day...|March 12, 2012","2425","photo_testimonials"
38.895575,-77.027778,"Agriculture Day (February 23,...|March 9, 2012","2426","photo_testimonials"
21.174807,-86.840744,"Agriculture &amp; Rural Development Day...|February 22, 2012","2429","photo_testimonials"
12.669973,-7.9953,"Climate information workshops in...|February 20, 2012","2430","photo_testimonials"
12.660438,-7.997475,"New project looks to bring weather information to farmers in the...|February 20, 2012","2359","amkn_blog_posts"
-3.356804,36.672019,"Post-Durban Agriculture and Climate Change Workshop for Eastern Africa, Arusha,...|February 17, 2012","2431","photo_testimonials"
30.24472,75.832271,"Capacity Enhancement Workshop on Gender and Climate Change Adaptation in...|February 16, 2012","2432","photo_testimonials"
9.014963,38.745346,"Ethiopia Climate Change and Food Security meeting, Addis...|February 15, 2012","2433","photo_testimonials"
14.107842,-15.551679,"Adaptation through Managing Climate...|February 15, 2012","2434","photo_testimonials"
-0.1035198,34.5184046,"Kenyan Farmers Share Their Priorities in Life – In...|January 31, 2012","2287","amkn_blog_posts"
-1.856365,29.837952,"Rwanda &#8211; climbing...|January 19, 2012","1935","photo_testimonials"
30.477083,75.869751,"Punjab on...|January 19, 2012","1936","photo_testimonials"
3.162456,37.873534,"Northern Kenya &#8211; livestock...|January 18, 2012","1946","photo_testimonials"
27.704808,85.318866,"From the Field: Indo-Gangetic...|January 4, 2012","1862","photo_testimonials"
9.016987,38.812809,"CCAFS Theme 1 Workshop: Final Comments &#8211; Andy...|January 4, 2012","1873","video_testimonials"
9.016987,38.812809,"CCAFS Theme 1 Workshop: Feedback &#8211; Peter...|January 4, 2012","1875","video_testimonials"
9.016987,38.812809,"CCAFS Theme 1 Workshop. Crop group summary &#8211;...|January 4, 2012","1879","video_testimonials"
9.016987,38.812809,"CCAFS Theme 1 Workshop. Crop group summary &#8211;...|January 4, 2012","1881","video_testimonials"
9.016987,38.812809,"CCAFS Theme 1 Workshop. Crop group summary &#8211;...|January 4, 2012","1882","video_testimonials"
9.016987,38.812809,"CCAFS Theme 1 Workshop. Crop group summary &#8211;...|January 4, 2012","1883","video_testimonials"
-1.271391,36.724073,"Mitigating change in climate relations:  breeders and modelers of Africa unite...|December 20, 2011","1978","amkn_blog_posts"
9.014963,38.745346,"CCAFS’s Theme 1: Developing climate-smart crops for a 2030...|December 13, 2011","1855","photo_testimonials"
-29.843622,31.031456,"Climate Smart Agriculture: Opportunities and Challenges for African...|December 6, 2011","1851","photo_testimonials"
-0.314705,35.022805,"Adaptation or...|November 21, 2011","1866","amkn_blog_posts"
32.287133,77.594604,"Himalayas &#8211; climate-smart...|November 15, 2011","1848","photo_testimonials"
-1.255087,36.806945,"Communicating...|November 10, 2011","2435","photo_testimonials"
30.245796,75.842056,"Punjab on...|November 10, 2011","1847","photo_testimonials"
52.049851,5.670318,"Global Science Conference on Climate Smart...|October 25, 2011","1845","photo_testimonials"
2.701635,38.009033,"Livestock insurance – a chance to outsmart...|October 25, 2011","1987","amkn_blog_posts"
2.350415,37.985802,"Northern Kenya &#8211; livestock...|October 23, 2011","1844","photo_testimonials"
0.032959,34.76532,"Maurice the “madman” goes...|October 21, 2011","2127","amkn_blog_posts"
-0.40444400906562805,37.57611083984375,"Cassava under climate change: Too Much of a Good...|October 6, 2011","1840","amkn_blog_posts"
0.474467,37.658043,"Breeding climate-proof beans to protect the &quot;Poor Man&#8217;s...|October 5, 2011","1841","amkn_blog_posts"
28.639978,77.10411,"Low Carbon Development Workshop, New Dehli...|October 4, 2011","1832","photo_testimonials"
30.96150016784668,75.7936019897461,"Probing the Potato: crop adaptation to climate...|October 3, 2011","1843","amkn_blog_posts"
9.058702,-3.52295,"Too hot for...|September 30, 2011","2128","amkn_blog_posts"
-1.641,37.3115,"Makueni|KE02|Kenya","1699","ccafs_sites"
10.5958245,-2.7676385,"Lawra-Jirapa|GH01|Ghana","601","ccafs_sites"
13.69104,-2.2523135,"Yatenga|BF01|Burkina Faso","599","ccafs_sites"
4.82214175,38.431078,"Borana|ET01|Ethiopia","597","ccafs_sites"
-4.819998,38.358723,"Lushoto|TZ01|Tanzania","595","ccafs_sites"
-0.6670465,31.438895,"Rakai|UG02|Uganda","593","ccafs_sites"
1.490183,31.50120075,"Hoima|UG01|Uganda","591","ccafs_sites"
13.3686965,-5.762451,"Segou|MA01|Mali","603","ccafs_sites"
13.5171385,2.686838,"Kollo|NI01|Niger","605","ccafs_sites"
-0.314705,35.022805,"Nyando|KE01|Kenya","606","ccafs_sites"
14.10625225,-15.5470715,"Kaffrine|SE01|Senegal","607","ccafs_sites"
22.506906,89.8612845,"Bagerhat|BA04|Bangladesh","615","ccafs_sites"
27.5446255,83.4506495,"Rupandehi|NE03|Nepal","622","ccafs_sites"
10.65,-2.866666,"Ghana &#8211; two degrees...|September 23, 2011","1727","photo_testimonials"
5.569595,-0.2108,"Policy workshop...|September 23, 2011","1776","photo_testimonials"
12.669973,-7.9953,"Policy Workshop...|September 23, 2011","1777","photo_testimonials"
-0.10352,34.518405,"SROI Community Based Cost-Benefit Analysis,...|September 23, 2011","1778","photo_testimonials"
-0.1035198,34.5184046,"What really matters to people experiencing climate change...|September 15, 2011","1713","amkn_blog_posts"
-17.413546,-63.043213,"Bolivia Feb...|September 13, 2011","1732","photo_testimonials"
13.165074,-84.992066,"Nicaragua &#8211; water...|September 7, 2011","1736","photo_testimonials"
9.022736,38.746799,"National Workshops To Support Climate Change Policy in...|September 4, 2011","1714","amkn_blog_posts"
14.10625225,-15.5470715,"Putting climate forecasts into farmers&#8217;...|July 25, 2011","1715","amkn_blog_posts"
12.65,-8,"Climate change policy and project review to support pro-poor mitigation and...|July 22, 2011","1716","amkn_blog_posts"
-0.074158,34.768181,"Kenya &#8211;...|July 5, 2011","1781","photo_testimonials"
23.7098,90.407112,"CBA5, March...|July 5, 2011","1783","photo_testimonials"
30.9766,75.492,"India &#8211; Raipur Gujra village...|July 5, 2011","1827","photo_testimonials"
30.9702,75.4756,"India &#8211; Madyapur village &#8211;...|July 4, 2011","1828","photo_testimonials"
-0.248221,34.925537,"Nyando, Kenya Village Baseline Study Pre-Test, Mar...|July 4, 2011","1784","photo_testimonials"
14.108175,-15.553396,"Farmer workshop &#8211; Kaffrine,...|July 4, 2011","1785","photo_testimonials"
-5.13745,-80.63736,"Desert...|June 22, 2011","2139","amkn_blog_posts"
3.424321,-76.506157,"Eco-efficiency in...|June 14, 2011","1748","photo_testimonials"
4.872048,-75.532837,"Colombian coffee and climate...|June 7, 2011","1751","photo_testimonials"
14.924218,101.86306,"Cassava...|June 7, 2011","1752","photo_testimonials"
3.932075,-76.665459,"Bean...|May 30, 2011","1962","photo_testimonials"
0.045982,37.656913,"Climate change adaptation: What we can learn from Emily Marigu, a farmer in...|May 30, 2011","2314","amkn_blog_posts"
3.533981,-76.299477,"Opportunity cost...|May 28, 2011","1754","photo_testimonials"
-0.5333333,37.45,"Future Climate Scenarios for Kenya’s Tea Growing...|May 24, 2011","1812","amkn_blog_posts"
2.467555,-76.523895,"Collet on...|May 20, 2011","2465","photo_testimonials"
28.63851,77.157147,"Pramod Aggarwal talks about adaptation within the Indian...|May 19, 2011","1894","video_testimonials"
28.63851,77.157147,"Interview with Pramod Aggarwal on the future of the Indian agriculture in the...|May 19, 2011","1896","video_testimonials"
-1.276368,36.823997,"What are The major Problems Faced By Farmers In East...|May 19, 2011","1915","video_testimonials"
-1.276368,36.823997,"Is Climate Change Making The Need For Improvements In Agriculture More...|May 19, 2011","1917","video_testimonials"
-1.274995,36.819878,"Mainza Mugoya from Eastern Africa Farmers&#8217; Union talks about population...|May 19, 2011","1918","video_testimonials"
30.9766,75.492,"India &#8211; Raipur Gujra village...|April 7, 2011","648","photo_testimonials"
25.528309,84.862087,"India &#8211; Jamnapur village &#8211;...|April 1, 2011","647","photo_testimonials"
30.9795,75.5716,"India &#8211; Bhoda village &#8211;...|March 28, 2011","653","photo_testimonials"
30.9615,75.7936,"India &#8211; Ladiankalan village &#8211;...|March 28, 2011","652","photo_testimonials"
30.9102,75.7873,"India &#8211; Ludhiana &#8211;...|March 28, 2011","650","photo_testimonials"
30.9702,75.4756,"India &#8211; Madyapur village &#8211;...|March 28, 2011","651","photo_testimonials"
25.6544,84.8493,"India &#8211; Rambad village &#8211;...|March 28, 2011","649","photo_testimonials"
30.98,75.57,"About adaptation, mitigation, floods and the need for...|March 27, 2011","829","amkn_blog_posts"
25.518600463867188,84.85260009765625,"Arjun Sharma &#8211; Jamnapur, Bihar...|March 21, 2011","2569","video_testimonials"
25.518600463867188,84.85260009765625,"Arjun Sharma &#8211; Jamnapur, Bihar...|March 21, 2011","780","video_testimonials"
25.518600463867188,84.85260009765625,"Susila Devi (Farmer and Social Worker), Jamnapur &#8211; Bihar...|March 21, 2011","2570","video_testimonials"
25.518600463867188,84.85260009765625,"Anil Kumar-Singh (Farmer), Jamnapur, Bihar...|March 21, 2011","2571","video_testimonials"
25.518600463867188,84.85260009765625,"Sisula Devi (Farmer and Social Worker), Jamnapur &#8211; Bihar...|March 21, 2011","781","video_testimonials"
25.518600463867188,84.85260009765625,"Anil Kumar-Singh (Farmer), Jamnapur, Bihar...|March 21, 2011","782","video_testimonials"
25.518600463867188,84.85260009765625,"Indramani Kumari (Farmer) &#8211; Jamnapur Village, Bihar...|March 21, 2011","2572","video_testimonials"
30.910200119018555,75.78730010986328,"Dr. R.P. Singh, Punjab Agricultural University &#8211; Ludhiana, Punjab...|March 21, 2011","2573","video_testimonials"
25.518600463867188,84.85260009765625,"Indramani Kumari (Farmer) &#8211; Jamnapur Village, Bihar...|March 21, 2011","783","video_testimonials"
30.96150016784668,75.7936019897461,"Ardaman Singh (Farmer) &#8211; Ladiankalan, Punjab...|March 21, 2011","2574","video_testimonials"
30.910200119018555,75.78730010986328,"Dr. RP Singh, Punjab Agricultural University &#8211; Ludhiana, Punjab...|March 21, 2011","784","video_testimonials"
30.96150016784668,75.7936019897461,"Ardaman Singh (Farmer) &#8211; Ladiankalan, Punjab...|March 21, 2011","785","video_testimonials"
30.976600646972656,75.49199676513672,"Mohamed Fakir (Dairy Farmer) &#8211; Raipur Gujra, Punjab...|March 21, 2011","2576","video_testimonials"
30.971945,75.483279,"Dilbad Singh and Paramjit Singh (Farmers) &#8211; Madyapur, Punjab,...|March 21, 2011","786","video_testimonials"
13.569999694824219,-2.4200000762939453,"Hermann Togo &#8211; Ouahigouya (Yatenga province), Burkina...|March 21, 2011","2577","video_testimonials"
30.976600646972656,75.49199676513672,"Mohamed Fakir (Dairy Farmer) &#8211; Raipur Gujra, Punjab...|March 21, 2011","787","video_testimonials"
13.884907722473145,2.3651111125946045,"Ganame Ousseni &#8211; Ninigui village (Yatenga province), Burkina...|March 21, 2011","2578","video_testimonials"
13.569999694824219,-2.4200000762939453,"Hermann Togo &#8211; Ouahigouya (Yatenga province), Burkina...|March 21, 2011","788","video_testimonials"
14.00336742401123,-2.3785400390625,"Nana Helene &#8211; Ninigui (Yatenga province), Burkina...|March 21, 2011","2579","video_testimonials"
13.884907722473145,2.3651111125946045,"Ganame Ousseni &#8211; Ninigui village (Yatenga province), Burkina...|March 21, 2011","789","video_testimonials"
14.00336742401123,-2.3785400390625,"Ganame Adama &#8211;  Ninigui (Yatenga Province), Burkina...|March 21, 2011","2580","video_testimonials"
14.00336742401123,-2.3785400390625,"Nana Helene &#8211; Ninigui (Yatenga province), Burkina...|March 21, 2011","790","video_testimonials"
14.00336742401123,-2.3785400390625,"Ganame Adama &#8211; Ninigui (Yatenga Province), Burkina...|March 21, 2011","791","video_testimonials"
25.654399871826172,84.84929656982422,"Ramniwash Kumar (Farmer)- Rambad Village, Bihar...|March 21, 2011","2581","video_testimonials"
12.39969539642334,-5.46844482421875,"Bougouna Sogoba &#8211; Director AMEDD, Koutiala...|March 21, 2011","792","video_testimonials"
25.654399871826172,84.84929656982422,"Ramniwash Kumar (Farmer)- Rambad Village, Bihar...|March 21, 2011","793","video_testimonials"
10.546791076660156,-2.864154100418091,"Naakpi Kuunwena &#8211; Koyukuo village (Lawra District),...|March 21, 2011","2582","video_testimonials"
10.56274700164795,-2.687530994415283,"Joel Yiri &#8211; Jirapa village,...|March 21, 2011","794","video_testimonials"
